Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0112","Maize (corn)","2021","2021","t","70041368.41","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0112","Maize (corn)","2021","2021","1000 USD","19112314","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2000","2000","t","0","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2000","2000","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2000","2000","t","1181547","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2000","2000","1000 USD","181172","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2001","2001","t","0","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2001","2001","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2001","2001","t","1066184","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2001","2001","1000 USD","161133","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2002","2002","t","4","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2002","2002","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2002","2002","t","1585952","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2002","2002","1000 USD","199122","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2003","2003","t","15","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2003","2003","1000 USD","27","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2003","2003","t","2008662","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2003","2003","1000 USD","321792","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2004","2004","t","13","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2004","2004","1000 USD","10","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2004","2004","t","1327028","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2004","2004","1000 USD","316672","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2005","2005","t","20","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2005","2005","1000 USD","18","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2005","2005","t","1746194","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2005","2005","1000 USD","361556","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2006","2006","t","43","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2006","2006","1000 USD","60","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2006","2006","t","1548787","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2006","2006","1000 USD","363342","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2007","2007","t","16","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2007","2007","1000 USD","27","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2007","2007","t","1451240","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2007","2007","1000 USD","409582","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2008","2008","t","88","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2008","2008","1000 USD","141","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2008","2008","t","1801028","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2008","2008","1000 USD","744440","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2009","2009","t","9","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2009","2009","1000 USD","10","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2009","2009","t","1467126","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2009","2009","1000 USD","552799","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2010","2010","t","4","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2010","2010","1000 USD","12","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2010","2010","t","2052749","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2010","2010","1000 USD","744523","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2011","2011","t","20","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2011","2011","1000 USD","38","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2011","2011","t","1385993","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2011","2011","1000 USD","472064","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2012","2012","t","133","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2012","2012","1000 USD","161","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2012","2012","t","1529828","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2012","2012","1000 USD","577504","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2013","2013","t","93","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2013","2013","1000 USD","118","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2013","2013","t","1518957","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2013","2013","1000 USD","633116","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2014","2014","t","30.56","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2014","2014","1000 USD","32","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2014","2014","t","1381566.78","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2014","2014","1000 USD","529467","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2015","2015","t","31.35","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2015","2015","1000 USD","47","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2015","2015","t","1622977.78","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2015","2015","1000 USD","477188","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2016","2016","t","97.58","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2016","2016","1000 USD","107","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2016","2016","t","1858388.47","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2016","2016","1000 USD","519815","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2017","2017","t","36.45","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2017","2017","1000 USD","48","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2017","2017","t","1568116.47","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2017","2017","1000 USD","433130","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2018","2018","t","30.59","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2018","2018","1000 USD","54","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2018","2018","t","1353366.76","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2018","2018","1000 USD","419581","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2019","2019","t","177.02","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2019","2019","1000 USD","146","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2019","2019","t","1580959.57","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2019","2019","1000 USD","466034","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2020","2020","t","93.32","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2020","2020","1000 USD","101","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2020","2020","t","1373402.31","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2020","2020","1000 USD","466718","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0113","Rice","2021","2021","t","99.55","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0113","Rice","2021","2021","1000 USD","97","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0113","Rice","2021","2021","t","1507154.28","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0113","Rice","2021","2021","1000 USD","511177","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2000","2000","t","132025.2","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2000","2000","1000 USD","36915","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2000","2000","t","27192220","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2000","2000","1000 USD","5312704","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2001","2001","t","112128","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2001","2001","1000 USD","34320","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2001","2001","t","28933830","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2001","2001","1000 USD","5451073","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2002","2002","t","109517","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2002","2002","1000 USD","27539","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2002","2002","t","27432930","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2002","2002","1000 USD","5623574","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2003","2003","t","181673","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2003","2003","1000 USD","50713","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2003","2003","t","31019677","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2003","2003","1000 USD","7936302","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2004","2004","t","130032","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2004","2004","1000 USD","61442","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2004","2004","t","25602609","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2004","2004","1000 USD","6692044","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2005","2005","t","159197","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2005","2005","1000 USD","72213","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2005","2005","t","25657941","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2005","2005","1000 USD","6324286","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2006","2006","t","145837","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2006","2006","1000 USD","64174","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2006","2006","t","28120033","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2006","2006","1000 USD","6922651","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2007","2007","t","275703","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2007","2007","1000 USD","104859","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2007","2007","t","29840182","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2007","2007","1000 USD","10016225","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2008","2008","t","323510","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2008","2008","1000 USD","194982","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2008","2008","t","33995589","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2008","2008","1000 USD","17362853","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2009","2009","t","416875","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2009","2009","1000 USD","223975","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2009","2009","t","40505680","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2009","2009","1000 USD","16475855","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2010","2010","t","445268","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2010","2010","1000 USD","229824","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2010","2010","t","42350556","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2010","2010","1000 USD","19450135","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2011","2011","t","369331","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2011","2011","1000 USD","230053","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2011","2011","t","34310515","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2011","2011","1000 USD","18856239","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2012","2012","t","509246","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2012","2012","1000 USD","327716","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2012","2012","t","43858749","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2012","2012","1000 USD","24741579","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2013","2013","t","1245925","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2013","2013","1000 USD","795275","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2013","2013","t","39175583","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2013","2013","1000 USD","21494193","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2014","2014","t","2006830.91","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2014","2014","1000 USD","1141958","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2014","2014","t","49608142.21","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2014","2014","1000 USD","23906527","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2015","2015","t","869359.96","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2015","2015","1000 USD","523069","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2015","2015","t","48216370.46","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2015","2015","1000 USD","18930953","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2016","2016","t","607654.73","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2016","2016","1000 USD","401078","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2016","2016","t","57769822.36","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2016","2016","1000 USD","22865434","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2017","2017","t","667603.28","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2017","2017","1000 USD","432180","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2017","2017","t","55380024.51","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2017","2017","1000 USD","21531601","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2018","2018","t","535780.64","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2018","2018","1000 USD","341840","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2018","2018","t","46415332.9","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2018","2018","1000 USD","17162766","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2019","2019","t","422480.54","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2019","2019","1000 USD","283556","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2019","2019","t","52388397.4","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2019","2019","1000 USD","18724339","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2020","2020","t","422311.52","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2020","2020","1000 USD","292516","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2020","2020","t","64571020.84","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2020","2020","1000 USD","25851456","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0141","Soya beans","2021","2021","t","569701.88","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0141","Soya beans","2021","2021","1000 USD","436144","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0141","Soya beans","2021","2021","t","53050523.42","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0141","Soya beans","2021","2021","1000 USD","27522855","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2000","2000","t","1862217","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2000","2000","1000 USD","244768","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2000","2000","t","27830150","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2000","2000","1000 USD","3387502","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2001","2001","t","2098726","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2001","2001","1000 USD","300060","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2001","2001","t","25782618","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2001","2001","1000 USD","3381651","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2002","2002","t","1915656","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2002","2002","1000 USD","266209","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2002","2002","t","24245829","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2002","2002","1000 USD","3631905","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2003","2003","t","1047820","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2003","2003","1000 USD","143992","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2003","2003","t","25429428","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2003","2003","1000 USD","3958343","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2004","2004","t","1123851","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2004","2004","1000 USD","167248","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2004","2004","t","31581449","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2004","2004","1000 USD","5180994","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2005","2005","t","1294510","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2005","2005","1000 USD","178756","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2005","2005","t","27178553","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2005","2005","1000 USD","4381662","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2006","2006","t","2028813","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2006","2006","1000 USD","330033","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2006","2006","t","23377178","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2006","2006","1000 USD","4226422","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2007","2007","t","2345624","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2007","2007","1000 USD","517843","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2007","2007","t","32946902","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2007","2007","1000 USD","8344749","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2008","2008","t","2516502","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2008","2008","1000 USD","1099796","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2008","2008","t","30093351","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2008","2008","1000 USD","11306336","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2009","2009","t","2624679","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2009","2009","1000 USD","723367","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2009","2009","t","21942248","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2009","2009","1000 USD","5380045","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2010","2010","t","2494598","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","0111","Wheat","2010","2010","1000 USD","584382","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","0111","Wheat","2010","2010","t","27629318","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","0111","Wheat","2010","2010","1000 USD","6751010","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0111","Wheat","2011","2011","t","1999076","A","Official figure",""
